scorer,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90
bodyparts,point_1,point_1,point_1,point_2,point_2,point_2,point_3,point_3,point_3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
6890,799.77563,518.78735,0.88780475,784.14264,498.2917,0.8869383,1389.1038,784.4146,0.60026413
6891,800.49585,517.5206,0.8768015,784.02,498.0068,0.8241113,1389.9314,783.92126,0.5078828
6892,800.0688,517.51953,0.87267464,783.96844,497.51392,0.82534224,1399.3181,785.5536,0.4788808
6893,799.4654,517.3778,0.8976171,784.1225,496.42593,0.8422449,696.9427,515.76587,0.5877807
6894,798.32336,517.8348,0.88953596,784.66675,494.86642,0.87716794,693.43353,510.3486,0.6445395
6895,797.64343,517.09326,0.8886616,784.3784,493.29492,0.8862762,691.86383,503.62137,0.57846755
6896,795.64886,517.2493,0.8860515,784.68964,491.04138,0.86985296,690.8407,498.73828,0.53108746
6897,792.98175,517.1673,0.85057896,784.7159,488.80923,0.8260217,687.79944,495.4951,0.73507345
6898,791.88715,515.73395,0.7790312,785.06006,487.3854,0.83089715,685.2046,496.25266,0.7727233
6899,790.6672,513.7778,0.7058869,784.8824,486.17603,0.8692723,683.8165,496.74423,0.756318
6900,788.91205,512.3599,0.7481435,785.25024,484.83826,0.934891,684.0708,496.57318,0.6757636
6901,789.1995,511.64606,0.78330225,784.9446,483.95062,0.9718243,683.8027,496.7687,0.634361
6902,788.992,510.1349,0.81275934,784.853,483.34637,0.9495813,684.0403,496.57907,0.6090225
6903,788.475,507.9369,0.8101339,785.1678,481.92496,0.90293217,685.0652,496.178,0.59281063
6904,788.75867,507.57153,0.8122979,786.10895,480.8132,0.951294,686.9392,496.53146,0.5486127
6905,789.8763,506.73364,0.7513464,787.27405,479.54355,0.96481925,117.27017,1023.8629,0.39434692
6906,790.587,507.35504,0.8044438,788.8447,476.5145,0.9155627,691.7016,497.6288,0.43825606
6907,791.7562,506.0403,0.7649763,792.5811,474.6391,0.9123583,693.7354,499.70743,0.51744103
6908,793.2681,505.16913,0.7613628,796.54047,474.93112,0.8761169,694.3652,501.94684,0.4066479
6909,794.6538,504.23618,0.7847518,798.9426,474.14218,0.77224576,1417.9486,780.03503,0.48064607
6910,795.9283,503.59863,0.758819,801.4506,472.51886,0.860189,1421.3657,780.8351,0.40056363
6911,799.5633,503.81638,0.6895986,802.69745,471.76904,0.8435355,1422.9038,780.3369,0.27458754
6912,800.665,505.19876,0.731634,804.2707,473.55106,0.85663027,1434.7673,787.72644,0.3441351
6913,802.34186,506.5628,0.8521399,805.81506,475.0454,0.9072008,700.12714,478.52603,0.62461615
6914,802.2116,507.90158,0.87113744,806.6223,478.06726,0.92562467,705.66455,472.09253,0.5416333
6915,804.03076,509.9078,0.84368354,808.8444,479.87024,0.9145358,708.0888,467.63092,0.63211733
6916,803.6459,511.26685,0.7661008,810.74335,480.90158,0.9518462,712.5244,463.8659,0.69571036
6917,803.8265,512.55133,0.78049237,812.7592,482.17947,0.982549,716.34393,461.57483,0.8301233
6918,806.5865,514.094,0.85551804,814.66315,483.24237,0.9822572,720.9178,457.77737,0.6996927
6919,807.9305,515.53204,0.8034683,816.0946,484.61755,0.9634675,723.6563,455.02188,0.67769426
6920,810.339,517.08954,0.82426244,817.7372,485.95276,0.9354035,725.76886,453.42047,0.6659014
6921,810.8395,518.2719,0.79924506,818.86926,486.46887,0.9155813,729.91113,453.30002,0.6250296
6922,811.4428,519.2594,0.77737445,820.0315,487.63977,0.9122961,732.3741,452.9676,0.7271584
6923,811.05975,520.6409,0.8273505,820.3742,488.50385,0.9304083,733.4788,452.99152,0.659742
6924,811.6093,521.91315,0.86799,820.66064,489.47974,0.9486758,733.9456,453.29868,0.66718566
6925,812.0218,523.64215,0.88209283,821.3943,491.64755,0.9491794,735.91064,453.0904,0.73840845
6926,812.3243,524.3855,0.91446704,821.54614,492.94067,0.9675979,737.65985,452.41583,0.7546955
6927,812.4529,525.00903,0.92420393,821.67017,493.46857,0.9784661,739.70056,450.17197,0.7980067
6928,812.10126,524.86633,0.92501324,822.30457,494.0796,0.94451183,742.4396,447.93536,0.8586334
6929,811.64716,524.20966,0.88663596,822.17596,494.67236,0.94097704,746.86176,445.19916,0.91070426
6930,811.47253,523.717,0.8051807,822.5398,494.78418,0.91007,749.62354,440.65686,0.8093998
6931,810.3586,523.07935,0.7843061,823.49817,494.1637,0.84051603,754.65314,437.8783,0.74641454
6932,809.7258,521.4165,0.76582104,823.6868,492.2893,0.812876,757.9483,433.94943,0.7794013
6933,810.473,520.31665,0.74151,823.77386,491.97678,0.7828335,762.14417,430.19846,0.8022768
6934,810.3369,518.9401,0.7410061,823.2487,490.34204,0.80145985,765.2858,426.27493,0.6995518
6935,809.4572,517.07605,0.7831374,822.99225,488.19785,0.86294514,769.2726,425.4257,0.5703093
6936,806.5969,516.6868,0.78210574,823.37213,487.84158,0.8554202,771.2867,423.22165,0.6544775
6937,806.7318,516.54,0.79118234,824.5911,488.53937,0.7958944,771.78625,419.93076,0.76585996
6938,806.10736,515.8337,0.83266646,826.48114,489.66336,0.7583365,769.76855,417.96396,0.8269495
6939,805.49945,515.13965,0.86238664,826.987,489.03708,0.8462304,763.73425,418.24045,0.8340163
6940,804.5945,514.66583,0.8483156,827.13116,488.3381,0.8633531,758.5072,419.65784,0.75384784
6941,803.3156,513.668,0.75334734,827.1027,487.63895,0.8718068,752.96674,422.94394,0.66907287
6942,800.9805,511.25635,0.74987155,825.7772,487.69168,0.874465,748.852,423.08105,0.71035206
6943,800.4748,510.9402,0.8089542,825.2961,487.48465,0.89238507,747.1095,422.8816,0.73814964
6944,799.68884,510.4905,0.8475741,824.7052,487.56256,0.89143497,747.696,420.0681,0.78572094
6945,798.3614,509.9989,0.8640153,822.5196,487.12396,0.93557626,748.69745,416.91583,0.7536086
6946,797.0905,511.10522,0.8568413,820.7618,486.66248,0.93983644,751.26324,413.11346,0.7325609
6947,796.73865,511.43448,0.85825384,820.47894,485.55258,1.0,755.2565,411.289,0.5945109
6948,795.7871,511.86917,0.888445,819.47034,485.08188,1.0,758.2379,408.2444,0.5551826
6949,794.5599,511.62836,0.87123126,819.1801,485.68018,1.0,96.12173,1007.5056,0.39343864
6950,794.5232,512.18994,0.8748119,819.2833,486.40732,0.98941183,765.3992,406.39777,0.5062021
6951,793.7996,513.40796,0.8524907,818.5718,486.51904,0.97114724,771.76965,405.34683,0.46309385
6952,793.0525,513.1138,0.8368954,818.5516,488.74445,0.905312,775.34924,402.7363,0.6239306
6953,792.55164,514.1915,0.83290046,818.3831,489.66245,0.9155044,774.5323,402.4549,0.6682533
6954,791.1137,512.5733,0.81600755,818.00104,490.5991,0.9151296,772.9317,402.1276,0.61347896
6955,790.7525,512.6559,0.8593448,816.9873,489.69617,0.9115262,772.033,401.79184,0.5066576
6956,790.1778,511.87048,0.857037,816.9857,491.32278,0.9289555,772.85156,401.34164,0.36845967
6957,789.58044,512.476,0.8551936,816.7128,491.67383,0.9109699,94.65729,1011.9941,0.4665838
6958,789.50696,512.29193,0.8756034,817.52106,492.53607,0.9440703,771.53955,401.21198,0.48229405
6959,789.5169,511.9603,0.86342806,817.8856,492.73654,0.9481117,771.5135,401.69888,0.51390195
6960,788.6043,513.1108,0.83713377,818.32837,493.2576,0.9660881,771.99603,402.08102,0.4705748
6961,789.2244,511.79095,0.8299067,819.09576,493.62164,0.9565669,774.21893,401.1387,0.3972732
6962,789.0922,513.1194,0.8460809,819.73004,494.15613,0.9549971,776.2592,401.44894,0.5002946
6963,789.06433,513.5556,0.86807793,820.3947,494.9724,0.93068033,779.5407,401.58755,0.5146526
6964,789.6992,513.3598,0.8695801,820.632,494.85504,0.9109029,783.3821,400.54852,0.6565598
6965,790.0281,513.6931,0.8623382,820.8794,496.4268,0.9153562,788.75134,399.4572,0.67639375
6966,790.2074,514.0087,0.8702052,821.2406,497.3041,0.92829883,794.6687,399.36978,0.8125991
6967,790.0033,513.9635,0.90144724,821.6108,497.89243,0.92705935,801.18616,399.6535,0.8225007
6968,790.4057,514.4266,0.88090074,822.2158,498.45114,0.9047832,807.487,401.28986,0.77882683
6969,791.3185,514.3827,0.87702215,822.8392,498.9646,0.8823554,811.5856,402.5176,0.85316503
6970,793.34247,514.5261,0.93078315,824.5349,499.7853,0.9179577,813.25665,403.75732,0.7971203
6971,793.7763,514.79407,0.95140594,825.25964,500.5766,0.9264811,813.449,403.339,0.84210485
6972,795.01575,514.43164,0.91710156,826.71576,500.82724,0.84683573,814.79395,403.0752,0.810592
6973,795.7716,514.26117,0.9264805,827.87085,501.2274,0.86122817,816.2272,403.2036,0.7889814
6974,796.60284,513.30475,0.87529296,828.9637,501.29367,0.7806756,817.5279,401.4688,0.81077754
6975,797.6461,512.5274,0.8291856,830.8291,501.0456,0.7048983,818.4804,400.5299,0.7797184
6976,799.366,509.8054,0.84445125,831.88245,500.7744,0.75089353,820.5827,401.77893,0.82974494
6977,798.68854,511.61307,0.82017076,831.8736,500.66663,0.714331,824.716,402.03424,0.79508805
6978,799.5662,509.53848,0.88155687,832.5533,501.4816,0.7283587,829.79083,402.87973,0.76904655
6979,799.8939,508.25232,0.8987797,832.57745,501.7337,0.7362034,837.7294,403.6188,0.81082356
6980,800.20953,507.7807,0.8914409,833.0102,501.8181,0.7631494,845.8262,406.59378,0.6014023
6981,800.5345,507.31912,0.8944358,833.49005,502.1135,0.7964119,854.1652,409.90088,0.6127269
6982,800.5186,506.4766,0.8777085,833.78986,502.50974,0.8048875,857.3684,410.9739,0.7117919
6983,800.6984,506.72794,0.85820436,833.6472,504.2779,0.8156,857.6144,412.00623,0.79218096
6984,800.1155,506.9253,0.80132896,835.29175,505.65222,0.83367854,856.96716,412.88687,0.79765594
6985,800.4884,506.87433,0.78278226,835.65894,505.2954,0.78236437,855.6587,412.67877,0.7023678
6986,801.5283,506.84402,0.80957824,836.05756,506.7512,0.79981256,854.4123,413.35333,0.6683489
6987,802.55927,507.5774,0.83329976,836.04205,507.83362,0.8172581,854.5608,415.1688,0.61989075
6988,802.99475,507.9931,0.85009557,836.57733,508.61115,0.8550442,855.1051,417.11838,0.6873318
6989,803.6031,508.37772,0.8696539,836.8928,509.6856,0.8710789,856.8443,418.61493,0.7685703
6990,803.65045,509.68625,0.87821716,837.02795,510.70285,0.84826404,858.7055,421.1141,0.6804957
6991,804.6054,510.3105,0.9046787,836.96277,512.31165,0.8624652,861.5543,423.2587,0.5954258
6992,805.05115,510.17273,0.94292384,837.8732,512.8502,0.8144116,866.25226,427.25385,0.52748907
6993,806.6712,510.9666,0.92511743,838.5039,513.2843,0.8359063,1378.3613,921.9934,0.673386
6994,808.9008,511.49075,0.8933098,840.7104,514.087,0.8460104,1376.2878,925.7079,0.65441
6995,811.34845,511.66196,0.9422539,841.2419,515.3737,0.8643807,1372.4215,926.85925,0.8713234
6996,812.8557,511.19733,0.9315589,842.76416,514.91034,0.867173,1370.3909,929.0043,0.75592417
6997,816.4926,511.80026,0.91639197,845.74097,514.68384,0.94014454,1368.5815,930.25604,0.6793252
6998,819.52637,512.3684,0.97980136,847.8421,515.18445,0.9496105,1366.6055,932.17346,0.53916323
6999,821.93146,512.98395,1.0,850.83276,516.3628,0.9976221,1365.1063,934.49426,0.4810408
7000,825.73615,512.6619,0.9879305,853.57104,516.3592,0.97706324,1364.1484,936.2363,0.42076227
7001,827.72046,512.20404,0.98212004,855.34174,517.77997,0.8932323,77.32859,998.5205,0.3719915
7002,829.7086,512.5206,0.9130781,858.39435,519.25214,0.83672005,920.6471,453.66425,0.60273784
7003,831.28394,512.4355,0.82228565,860.15045,520.2128,0.7846953,923.6801,452.65176,0.5368492
7004,832.92194,513.153,0.80730754,861.7764,521.2997,0.7328435,924.38947,452.23566,0.40785396
7005,832.97546,514.60406,0.8071175,860.6093,524.63074,0.8047175,922.99603,451.6627,0.44503972
7006,832.3462,516.0708,0.7325832,859.28644,527.832,0.8588769,921.69366,452.20746,0.47661993
7007,831.6062,518.0113,0.68307596,857.84955,530.35834,0.8967971,921.2673,452.95764,0.51164895
7008,830.8115,519.35114,0.7325051,857.10095,531.77924,0.8859293,921.10333,453.5355,0.55342084
7009,829.5627,519.8207,0.7415025,856.1848,532.7232,0.8318186,920.77826,453.38858,0.4884127
7010,828.63226,520.84186,0.7421242,855.0829,532.9617,0.83940274,38.43845,914.6526,0.64942646
7011,827.9223,522.4693,0.7897455,853.67523,535.00323,0.85712135,37.05262,912.83514,0.6446583
7012,827.1046,524.35706,0.8501152,852.6399,537.16864,0.87903535,917.7331,462.98724,0.2760209
7013,825.43414,527.0718,0.8788775,852.1631,538.56036,0.86690235,20.560608,545.3211,0.38746068
7014,823.25574,528.7341,0.87739235,849.94934,542.5456,0.91351074,912.5261,466.91275,0.49027896
7015,822.13904,530.4113,0.88646394,847.5108,544.8554,0.8811644,910.7077,468.9516,0.4647089
7016,820.2107,532.75476,0.8413958,846.9053,546.58685,0.85456836,908.3701,470.45682,0.33466187
7017,819.1069,535.9378,0.84932286,846.4421,548.8038,0.83618647,905.8059,472.52762,0.44705525
7018,817.20874,538.21344,0.88574964,844.6456,550.894,0.84563816,903.58905,475.08945,0.49288392
7019,815.0655,540.91174,0.8613083,842.2871,552.9826,0.80968237,900.58203,475.94052,0.43580154
7020,812.86664,540.99585,0.86568516,841.0959,554.71124,0.7927179,896.5878,476.29105,0.5720881
7021,812.33606,541.4829,0.89887196,838.591,556.07227,0.8526677,891.5995,475.61636,0.6831005
7022,810.6191,544.6057,0.9884276,837.87744,557.84607,0.8764342,885.7192,474.64432,0.40709808
7023,810.0533,545.71216,0.9959044,836.83746,560.0628,0.870617,879.493,473.26868,0.5148847
7024,808.9342,546.121,0.9492507,834.60535,561.9456,0.94773525,872.07886,470.6709,0.56656146
7025,808.2784,546.22705,0.90113306,833.61395,562.87494,0.93247676,866.2179,468.314,0.3432145
7026,808.8108,547.46924,0.8933868,833.3401,563.53235,0.84590846,859.3556,466.41324,0.68035805
7027,808.83905,547.8622,0.91147166,833.909,563.24335,0.80661315,853.54443,464.00708,0.4698278
7028,806.9876,548.81244,0.9082449,833.00244,563.913,0.84568316,847.7204,462.28683,0.64227575
7029,805.7241,549.0956,0.90710515,832.57605,563.67224,0.8623795,843.76514,460.55072,0.6529751
7030,804.48883,550.50543,0.8454128,831.71985,563.7046,0.8593779,840.27295,457.8873,0.560555
7031,803.23566,551.4868,0.8369755,829.84106,564.45746,0.8884501,838.8053,457.2758,0.5732945
7032,801.6207,552.8451,0.7385975,828.7043,564.9044,0.8839944,839.54675,457.16888,0.4979796
7033,798.0465,551.9539,0.7837134,826.5513,564.8406,0.90006095,838.42993,458.70123,0.4891131
7034,797.02527,552.94525,0.77369344,825.446,564.9821,0.8586677,836.3207,460.52975,0.41350648
7035,795.4683,553.08466,0.817652,822.1695,565.20996,0.85258985,831.17163,461.34174,0.71551025
7036,791.6668,552.886,0.7885651,821.2165,564.67535,0.8291704,825.7751,461.65488,0.67132026
7037,788.9577,553.52997,0.83260006,819.2134,564.37146,0.86091727,820.3541,461.67783,0.64152145
7038,786.7849,554.50745,0.8151682,817.53735,563.9565,0.81895524,815.1274,461.69363,0.64165616
7039,784.99615,553.5126,0.88362724,816.92737,562.2984,0.6396014,808.512,461.23428,0.63423425
7040,784.8947,554.57654,0.8879852,814.98474,562.15857,0.745715,802.5917,460.75952,0.58941597
7041,782.52344,553.30945,0.86481994,814.58905,560.6092,0.67653775,76.19841,935.69214,0.4353425
7042,781.4167,552.9375,0.82282233,812.8742,558.2974,0.7727729,782.95245,461.62637,0.51152676
7043,779.59735,552.3116,0.7861796,811.00726,555.6517,0.7809356,775.4258,460.7634,0.5116035
7044,777.61224,550.33716,0.861533,809.8033,554.0487,0.76521075,772.06116,459.1564,0.36204377
7045,775.488,549.7542,0.9293682,806.9061,554.0508,0.7879128,767.68634,455.87576,0.49467817
7046,772.2851,548.1558,0.99647945,805.5185,551.2974,0.8592439,69.635506,936.82227,0.43899947
7047,769.9984,546.6036,0.93498373,803.6825,548.8764,0.88988626,67.40442,936.667,0.4641792
7048,768.5539,547.61285,0.7693373,800.7718,546.6417,0.8736523,761.4956,450.34354,0.6297239
7049,765.63464,547.81165,0.8648953,797.6847,546.1877,0.91518134,754.9056,448.44962,0.68222415
7050,763.21173,546.50635,0.8516589,795.1385,546.1665,0.89484483,746.8264,449.5367,0.8497436
7051,760.7516,547.00696,0.84990865,793.4976,546.49927,0.87693584,61.731903,937.70856,0.6724667
7052,757.881,546.91174,0.8960752,790.53986,544.8647,0.87786275,731.1964,453.91858,0.79145986
7053,755.30347,547.3758,0.9232678,788.79895,545.992,0.92925304,58.800045,939.217,0.67741585
7054,753.2692,548.11725,0.87263256,786.87134,545.25867,0.8912297,717.90375,462.2402,0.78444713
7055,753.05444,548.7865,0.7614264,785.2804,545.4205,0.8752515,713.73816,465.5435,0.80471766
7056,750.148,549.7238,0.8880178,782.89795,546.34186,0.888811,55.728165,945.6018,0.77369094
7057,748.5639,550.8665,0.8953702,781.81976,547.43225,0.8963979,713.31976,465.0283,0.750929
7058,747.78424,553.8094,0.78664666,780.41,548.4259,0.8838442,711.01483,465.98276,0.6847408
7059,746.0136,555.4737,0.8202375,779.1008,550.02637,0.8351639,709.0368,467.81067,0.7611595
7060,743.8969,559.33844,0.8470438,778.09186,550.3294,0.8170236,706.3171,472.23755,0.7435687
7061,742.3343,560.9419,0.9432236,775.5036,551.1515,0.824123,702.96155,476.57855,0.8320551
7062,741.00006,562.4024,0.9646493,774.4467,553.78625,0.8359545,698.0268,483.08826,0.82821894
7063,739.5296,563.809,0.98997957,772.4899,554.7811,0.8557436,691.4522,489.71567,0.6588702
7064,738.9571,565.94385,0.96823174,770.4643,557.30054,0.8359929,687.17377,496.72675,0.8299553
7065,737.77264,566.898,0.954258,769.2664,558.2259,0.83470744,681.90344,504.18314,0.8595145
7066,736.25616,569.0898,0.87008715,767.6523,558.64514,0.8202755,675.94745,510.94742,0.8333477
7067,734.99493,570.0521,0.9054154,765.8009,558.1028,0.8787027,672.48254,518.2668,0.7799912
7068,734.9366,571.2398,0.96600616,764.04425,558.15466,0.89731187,667.8914,521.0344,0.72236913
7069,732.4004,573.76215,0.931844,760.2959,557.28894,0.87512565,663.6544,521.8424,0.7312051
7070,731.14154,576.5063,0.9073446,757.3891,555.8653,0.9377443,659.6556,521.8056,0.607956
7071,731.6533,577.0141,0.92568743,756.6174,555.1066,0.9471169,659.08405,520.1155,0.6140572
7072,733.55286,576.9284,0.8979184,757.23096,554.3593,0.91893804,658.1727,519.9929,0.5992743
7073,736.832,576.3824,0.7891689,759.44293,553.67456,0.84500474,70.17295,892.18036,0.5007714
7074,739.7884,577.01935,0.8061824,763.4873,554.20715,0.86720026,659.09564,528.9224,0.63777983
7075,744.90985,577.0633,0.84597945,766.60345,554.4733,0.87839204,11.59738,866.24384,0.43627936
7076,747.96436,576.6876,0.8926308,771.0699,553.4305,0.9016922,86.038605,889.86884,0.31448844
7077,752.3607,574.8719,0.8729864,774.40356,552.3849,0.8778206,89.5922,890.19794,0.34365356
7078,756.1878,575.4745,0.8840989,778.9591,553.113,0.90147185,29.373766,866.11816,0.13495417
7079,761.1625,577.312,0.8937116,781.866,553.2072,0.9163757,101.417336,417.09616,0.10431768
7080,764.14844,576.6186,0.8897143,787.11993,552.56366,0.86292976,102.25365,891.7726,0.19713983
7081,768.56995,576.2736,0.8559199,789.8289,551.00165,0.8681537,27.133232,9.468941,0.11872931
7082,770.63983,574.77185,0.89123005,793.0826,551.048,0.8731831,27.222881,10.16974,0.12353029
7083,772.7111,574.7208,0.9270577,794.51373,551.08624,0.8959854,685.04205,544.444,0.19124232
7084,775.08203,574.8393,0.86023706,797.05383,550.13306,0.9444664,118.13169,417.28735,0.1349167
7085,777.2893,574.2619,0.83818597,798.9249,549.1841,0.9464639,41.08826,5.4830384,0.10051344
7086,779.65466,572.1919,0.8585209,800.2881,547.8069,0.94930524,122.26966,416.42688,0.1019918
7087,784.0343,571.6061,0.85347205,803.46796,546.4033,0.93933135,127.51146,414.83032,0.14416403
7088,786.45715,568.7268,0.8456957,805.86505,544.28937,0.87079793,1531.4918,799.94476,0.068008974
7089,788.5736,566.3474,0.8747842,809.68304,542.88086,0.8799985,20.714619,603.27124,0.24091424
7090,793.188,564.6042,0.89406437,813.4074,539.68744,0.8731718,1540.1213,792.1042,0.17446633
7091,795.39276,563.4767,0.92791885,815.786,538.2275,0.8575433,137.91115,408.0821,0.07115348
7092,799.06525,561.9313,0.9009867,818.3873,535.2924,0.84627146,25.559477,597.7469,0.07451674
7093,802.0918,559.22406,0.8827171,820.7773,533.4409,0.9623854,1357.1292,1013.1861,0.08548108
7094,804.77203,557.4856,0.91845614,825.1287,532.59204,0.964042,148.03639,402.54977,0.04895154
7095,808.9915,555.408,0.8214806,828.80115,530.8515,0.9208268,1365.645,1010.2866,0.044287637
7096,811.354,554.08844,0.8460654,831.3801,530.1269,0.8309837,1366.8857,1010.1216,0.3154794
7097,815.5268,552.32574,0.80730027,833.34717,527.7001,0.821234,1370.5502,1007.96625,0.5137929
7098,817.63434,550.75476,0.89438677,835.8413,526.26996,0.8437678,1372.9294,1007.3169,0.58209944
7099,819.0266,548.7949,0.9031414,838.06616,523.2952,0.8179001,730.15173,509.50034,0.6341349
7100,821.0597,547.22437,0.930008,841.2187,520.97156,0.8464739,734.9506,505.9297,0.59069455
7101,822.0298,545.3405,0.8929674,842.38745,519.2489,0.89117247,43.375572,930.1739,0.5785166
7102,823.3221,541.8309,0.8504246,844.2177,516.3448,0.99584657,41.492905,934.7835,0.48239902
7103,824.576,537.62384,0.82390344,845.01294,513.75055,0.91661185,41.2616,933.22876,0.5918621
7104,824.9162,534.532,0.8978706,845.749,510.35492,0.8729328,1381.0903,989.95917,0.5626223
7105,824.9091,532.09705,0.91765034,845.3414,506.77805,0.8994284,1381.2378,986.2334,0.67607754
7106,825.6175,529.75415,0.91040915,845.7778,503.69528,0.9227554,1381.0615,982.9155,0.61933255
7107,825.51337,525.2675,0.87442094,846.42395,500.43497,1.0,1381.2196,979.4886,0.5114479
7108,825.6905,521.3785,0.833143,846.3008,497.95154,0.9380178,1381.5273,976.77527,0.6195858
7109,826.5276,519.0866,0.86560494,846.50916,495.92017,0.8571542,1381.4689,974.4777,0.7447267
7110,826.87604,518.7481,0.9027954,846.91785,494.9409,0.8686364,1382.0841,974.3414,0.63066053
7111,826.56866,518.2665,0.9302287,846.5027,494.4168,0.87911826,1381.7719,973.4123,0.4887827
